Total,Año,Edad
720071,2007,43
690764,2007,44
671087,2007,45
665207,2007,46
658062,2007,47
641706,2007,48
626711,2007,49
598055,2007,50
568621,2007,51
546863,2007,52
534015,2007,53
532861,2007,54
514212,2007,55
491439,2007,56
504124,2007,57
527846,2007,58
505663,2007,59
472405,2007,60
483816,2007,61
471776,2007,62
456490,2007,63
422358,2007,64
376225,2007,65
444577,2007,66
369588,2007,67
336438,2007,68
375312,2007,69
410074,2007,70
399387,2007,71
388165,2007,72
394158,2007,73
384792,2007,74
366487,2007,75
353477,2007,76
334085,2007,77
313387,2007,78
291665,2007,79
271704,2007,80
251861,2007,81
230017,2007,82
210178,2007,83
190676,2007,84
167770,2007,85
141722,2007,86
114589,2007,87
92716,2007,88
78363,2007,89
64367,2007,90
53029,2007,91
43351,2007,92
34184,2007,93
26127,2007,94
19110,2007,95
13352,2007,96
9280,2007,97
6036,2007,98
3880,2007,99
503135,2008,0
494392,2008,1
487580,2008,2
480089,2008,3
473687,2008,4
460378,2008,5
449452,2008,6
445958,2008,7
438062,2008,8
425997,2008,9
419822,2008,10
417501,2008,11
415328,2008,12
417924,2008,13
433766,2008,14
449270,2008,15
452621,2008,16
457338,2008,17
473861,2008,18
490892,2008,19
508932,2008,20
531806,2008,21
560746,2008,22
591803,2008,23
620074,2008,24
665323,2008,25
702790,2008,26
743321,2008,27
768771,2008,28
805977,2008,29
818331,2008,30
833065,2008,31
835533,2008,32
828655,2008,33
814059,2008,34
800926,2008,35
791376,2008,36
779537,2008,37
769910,2008,38
762078,2008,39
760332,2008,40
750898,2008,41
737777,2008,42
741793,2008,43
726258,2008,44
696456,2008,45
676278,2008,46
670207,2008,47
662297,2008,48
645328,2008,49
629682,2008,50
600696,2008,51
570971,2008,52
548784,2008,53
535481,2008,54
533989,2008,55
515106,2008,56
492020,2008,57
505144,2008,58
528531,2008,59
505454,2008,60
472099,2008,61
483217,2008,62
470449,2008,63
455041,2008,64
420714,2008,65
374452,2008,66
441642,2008,67
366461,2008,68
333438,2008,69
371099,2008,70
404450,2008,71
393159,2008,72
381521,2008,73
386198,2008,74
375905,2008,75
357119,2008,76
343189,2008,77
323165,2008,78
301666,2008,79
279366,2008,80
258131,2008,81
238079,2008,82
215750,2008,83
195515,2008,84
175650,2008,85
152759,2008,86
127532,2008,87
93661,2008,88
81196,2008,89
67567,2008,90
54430,2008,91
43920,2008,92
35187,2008,93
27305,2008,94
20487,2008,95
14517,2008,96
9823,2008,97
6667,2008,98
4208,2008,99
519525,2009,0
509792,2009,1
497365,2009,2
490368,2009,3
482717,2009,4
476109,2009,5
462726,2009,6
451806,2009,7
448938,2009,8
442061,2009,9
430098,2009,10
424080,2009,11
422139,2009,12
419758,2009,13
422987,2009,14
439812,2009,15
456014,2009,16
458901,2009,17
466841,2009,18
484268,2009,19
502909,2009,20
521793,2009,21
545265,2009,22
574630,2009,23
606204,2009,24
634832,2009,25
679559,2009,26
715830,2009,27
755908,2009,28
780100,2009,29
816375,2009,30
827314,2009,31
841948,2009,32
838886,2009,33
831783,2009,34
817072,2009,35
803943,2009,36
794383,2009,37
782142,2009,38
772492,2009,39
764551,2009,40
762945,2009,41
753008,2009,42
739772,2009,43
745555,2009,44
727647,2009,45
697537,2009,46
677168,2009,47
672438,2009,48
662504,2009,49
645447,2009,50
629649,2009,51
600325,2009,52
570371,2009,53
548049,2009,54
535194,2009,55
533013,2009,56
514001,2009,57
490795,2009,58
504290,2009,59
527523,2009,60
503917,2009,61
470334,2009,62
481258,2009,63
468110,2009,64
452609,2009,65
418029,2009,66
371510,2009,67
437570,2009,68
362426,2009,69
329392,2009,70
366160,2009,71
397985,2009,72
386173,2009,73
374176,2009,74
377335,2009,75
366404,2009,76
346985,2009,77
332045,2009,78
311329,2009,79
289056,2009,80
266015,2009,81
244230,2009,82
223696,2009,83
201117,2009,84
180500,2009,85
160217,2009,86
137748,2009,87
113560,2009,88
89318,2009,89
70096,2009,90
57292,2009,91
45207,2009,92
35791,2009,93
28131,2009,94
21374,2009,95
15666,2009,96
9945,2009,97
7099,2009,98
4760,2009,99
493974,2010,0
520785,2010,1
510697,2010,2
498684,2010,3
491649,2010,4
483779,2010,5
476924,2010,6
463502,2010,7
452702,2010,8
450255,2010,9
443892,2010,10
431927,2010,11
426184,2010,12
424557,2010,13
421920,2010,14
425870,2010,15
443250,2010,16
460327,2010,17
463226,2010,18
472476,2010,19
489986,2010,20
508399,2010,21
526665,2010,22
550031,2010,23
578952,2010,24
609717,2010,25
637615,2010,26
681833,2010,27
716715,2010,28
756407,2010,29
779876,2010,30
816109,2010,31
827030,2010,32
841399,2010,33
837106,2010,34
830409,2010,35
816057,2010,36
803023,2010,37
793693,2010,38
781603,2010,39
771872,2010,40
764091,2010,41
763192,2010,42
752658,2010,43
739382,2010,44
745554,2010,45
727068,2010,46
696814,2010,47
676368,2010,48
671725,2010,49
661534,2010,50
644353,2010,51
628397,2010,52
598960,2010,53
568975,2010,54
546631,2010,55
533599,2010,56
531185,2010,57
512246,2010,58
489002,2010,59
502562,2010,60
525738,2010,61
501847,2010,62
468054,2010,63
478523,2010,64
465317,2010,65
449520,2010,66
414633,2010,67
368044,2010,68
432844,2010,69
358074,2010,70
324996,2010,71
360552,2010,72
390794,2010,73
378593,2010,74
365894,2010,75
367947,2010,76
356375,2010,77
336369,2010,78
320127,2010,79
298946,2010,80
275927,2010,81
252335,2010,82
229793,2010,83
209151,2010,84
186398,2010,85
165757,2010,86
145479,2010,87
123341,2010,88
96217,2010,89
77604,2010,90
59876,2010,91
48080,2010,92
37260,2010,93
29015,2010,94
22383,2010,95
16631,2010,96
11980,2010,97
8139,2010,98
5252,2010,99
484004,2011,0
494927,2011,1
520875,2011,2
511427,2011,3
499792,2011,4
492554,2011,5
484659,2011,6
477676,2011,7
464166,2011,8
453296,2011,9
451203,2011,10
445417,2011,11
433570,2011,12
428100,2011,13
426564,2011,14
423792,2011,15
428009,2011,16
446188,2011,17
464552,2011,18
467419,2011,19
477383,2011,20
495028,2011,21
512591,2011,22
530195,2011,23
553069,2011,24
580841,2011,25
610791,2011,26
637917,2011,27
681192,2011,28
715183,2011,29
754073,2011,30
777432,2011,31
813589,2011,32
824679,2011,33
839112,2011,34
834929,2011,35
828513,2011,36
814425,2011,37
801695,2011,38
792712,2011,39
780597,2011,40
770948,2011,41
763361,2011,42
762814,2011,43
752050,2011,44
738792,2011,45
744772,2011,46
726227,2011,47
696171,2011,48
675681,2011,49
670579,2011,50
660446,2011,51
643115,2011,52
627072,2011,53
597529,2011,54
567387,2011,55
545044,2011,56
531777,2011,57
529365,2011,58
510375,2011,59
487237,2011,60
500564,2011,61
523413,2011,62
499272,2011,63
465463,2011,64
475734,2011,65
462264,2011,66
446015,2011,67
410860,2011,68
364202,2011,69
427708,2011,70
353298,2011,71
319879,2011,72
354442,2011,73
383006,2011,74
370444,2011,75
357264,2011,76
357895,2011,77
345716,2011,78
324918,2011,79
307637,2011,80
285744,2011,81
262121,2011,82
238015,2011,83
215033,2011,84
193970,2011,85
171131,2011,86
150619,2011,87
130537,2011,88
109040,2011,89
87150,2011,90
66493,2011,91
50516,2011,92
39842,2011,93
30288,2011,94
23163,2011,95
17584,2011,96
12871,2011,97
9084,2011,98
6024,2011,99
475603,2012,0
483549,2012,1
494158,2012,2
521121,2012,3
510575,2012,4
499231,2012,5
492014,2012,6
484470,2012,7
477540,2012,8
464053,2012,9
453195,2012,10
451617,2012,11
445694,2012,12
433995,2012,13
429967,2012,14
427679,2012,15
425081,2012,16
430624,2012,17
450268,2012,18
468595,2012,19
471225,2012,20
482020,2012,21
499445,2012,22
516940,2012,23
534183,2012,24
555641,2012,25
582468,2012,26
611131,2012,27
637173,2012,28
679501,2012,29
712602,2012,30
750842,2012,31
774154,2012,32
810101,2012,33
821756,2012,34
836295,2012,35
830179,2012,36
823813,2012,37
809849,2012,38
798714,2012,39
788896,2012,40
776507,2012,41
767229,2012,42
759975,2012,43
761985,2012,44
749117,2012,45
735779,2012,46
743771,2012,47
723516,2012,48
693427,2012,49
672882,2012,50
669301,2012,51
657581,2012,52
640163,2012,53
624221,2012,54
594747,2012,55
564687,2012,56
542222,2012,57
530113,2012,58
526710,2012,59
507514,2012,60
484535,2012,61
498624,2012,62
520838,2012,63
495966,2012,64
462241,2012,65
472709,2012,66
458073,2012,67
441541,2012,68
406095,2012,69
359553,2012,70
422244,2012,71
347661,2012,72
314520,2012,73
347863,2012,74
374869,2012,75
361190,2012,76
347690,2012,77
347179,2012,78
333308,2012,79
311810,2012,80
294100,2012,81
270775,2012,82
246459,2012,83
221903,2012,84
199246,2012,85
177074,2012,86
154317,2012,87
133999,2012,88
114311,2012,89
93910,2012,90
73583,2012,91
55020,2012,92
41292,2012,93
31687,2012,94
23515,2012,95
17646,2012,96
13281,2012,97
9390,2012,98
6551,2012,99
4051,2012,100
2501,2012,101
1645,2012,102
996,2012,103
604,2012,104
451972,2013,0
474677,2013,1
481249,2013,2
492586,2013,3
519009,2013,4
508536,2013,5
497079,2013,6
490140,2013,7
482644,2013,8
476170,2013,9
462724,2013,10
451885,2013,11
450833,2013,12
444873,2013,13
433138,2013,14
429959,2013,15
427602,2013,16
425276,2013,17
432482,2013,18
451982,2013,19
470458,2013,20
473056,2013,21
484011,2013,22
500488,2013,23
517345,2013,24
533293,2013,25
553315,2013,26
578682,2013,27
606670,2013,28
631564,2013,29
672597,2013,30
705188,2013,31
742947,2013,32
765962,2013,33
802118,2013,34
813898,2013,35
828841,2013,36
822880,2013,37
817043,2013,38
802359,2013,39
792644,2013,40
781825,2013,41
769586,2013,42
760666,2013,43
754065,2013,44
757006,2013,45
743826,2013,46
730671,2013,47
739444,2013,48
718662,2013,49
688602,2013,50
668305,2013,51
665100,2013,52
652886,2013,53
635675,2013,54
619804,2013,55
590402,2013,56
560539,2013,57
538005,2013,58
526530,2013,59
523164,2013,60
503756,2013,61
480621,2013,62
494698,2013,63
516723,2013,64
491550,2013,65
457969,2013,66
467793,2013,67
452895,2013,68
436065,2013,69
400565,2013,70
354059,2013,71
415290,2013,72
341358,2013,73
307953,2013,74
339794,2013,75
365438,2013,76
351326,2013,77
336737,2013,78
334876,2013,79
320655,2013,80
298487,2013,81
278996,2013,82
255759,2013,83
231065,2013,84
206280,2013,85
182216,2013,86
160817,2013,87
138462,2013,88
118580,2013,89
99578,2013,90
80375,2013,91
61945,2013,92
45598,2013,93
33265,2013,94
25141,2013,95
18357,2013,96
13415,2013,97
9776,2013,98
6950,2013,99
4285,2013,100
2589,2013,101
1602,2013,102
960,2013,103
573,2013,104
423444,2014,0
451484,2014,1
471029,2014,2
479413,2014,3
490277,2014,4
516643,2014,5
506145,2014,6
495231,2014,7
488717,2014,8
481414,2014,9
474741,2014,10
461445,2014,11
451020,2014,12
449762,2014,13
444269,2014,14
432524,2014,15
429185,2014,16
427403,2014,17
425978,2014,18
432927,2014,19
452340,2014,20
470401,2014,21
472556,2014,22
483655,2014,23
498713,2014,24
513825,2014,25
528045,2014,26
547209,2014,27
570822,2014,28
598045,2014,29
621911,2014,30
662387,2014,31
694712,2014,32
731912,2014,33
755431,2014,34
791885,2014,35
804384,2014,36
819116,2014,37
814128,2014,38
808822,2014,39
795963,2014,40
784968,2014,41
775676,2014,42
763810,2014,43
755258,2014,44
748245,2014,45
750888,2014,46
738983,2014,47
725974,2014,48
734100,2014,49
714107,2014,50
684011,2014,51
664193,2014,52
659853,2014,53
648461,2014,54
631364,2014,55
615479,2014,56
586237,2014,57
556517,2014,58
534143,2014,59
522233,2014,60
518944,2014,61
499934,2014,62
476843,2014,63
490174,2014,64
511996,2014,65
486932,2014,66
453251,2014,67
462180,2014,68
447131,2014,69
429916,2014,70
394335,2014,71
348174,2014,72
407607,2014,73
334360,2014,74
300680,2014,75
331344,2014,76
355247,2014,77
340497,2014,78
325153,2014,79
321908,2014,80
306853,2014,81
284044,2014,82
263453,2014,83
239722,2014,84
214776,2014,85
189767,2014,86
165712,2014,87
144449,2014,88
122506,2014,89
103299,2014,90
85304,2014,91
67703,2014,92
51177,2014,93
37055,2014,94
26311,2014,95
19481,2014,96
13953,2014,97
9818,2014,98
7211,2014,99
4425,2014,100
2630,2014,101
1506,2014,102
942,2014,103
570,2014,104
424910,2015,0
425286,2015,1
451086,2015,2
470058,2015,3
478801,2015,4
489252,2015,5
514910,2015,6
504949,2015,7
494299,2015,8
487951,2015,9
480697,2015,10
474212,2015,11
461217,2015,12
450940,2015,13
449714,2015,14
444376,2015,15
432554,2015,16
429727,2015,17
429317,2015,18
428834,2015,19
435816,2015,20
454958,2015,21
472588,2015,22
474727,2015,23
484860,2015,24
499099,2015,25
513657,2015,26
526579,2015,27
545306,2015,28
567532,2015,29
594234,2015,30
617792,2015,31
657554,2015,32
689532,2015,33
726794,2015,34
750305,2015,35
786532,2015,36
798979,2015,37
814016,2015,38
810077,2015,39
804761,2015,40
792079,2015,41
780495,2015,42
772058,2015,43
760584,2015,44
751762,2015,45
744890,2015,46
747084,2015,47
735896,2015,48
723058,2015,49
730277,2015,50
710784,2015,51
680921,2015,52
660772,2015,53
656081,2015,54
645078,2015,55
627940,2015,56
611879,2015,57
582713,2015,58
552922,2015,59
530593,2015,60
518778,2015,61
515134,2015,62
496282,2015,63
473306,2015,64
486035,2015,65
507311,2015,66
482153,2015,67
448123,2015,68
456627,2015,69
440980,2015,70
423483,2015,71
388013,2015,72
341991,2015,73
399580,2015,74
327060,2015,75
293119,2015,76
322424,2015,77
344589,2015,78
328787,2015,79
313089,2015,80
308365,2015,81
291740,2015,82
268423,2015,83
247213,2015,84
222321,2015,85
196859,2015,86
171975,2015,87
148866,2015,88
127046,2015,89
105854,2015,90
87499,2015,91
70896,2015,92
55080,2015,93
40741,2015,94
28843,2015,95
20090,2015,96
14498,2015,97
10132,2015,98
7268,2015,99
4525,2015,100
2660,2015,101
1561,2015,102
893,2015,103
503,2015,104
418003,2016,0
427184,2016,1
426810,2016,2
451942,2016,3
469776,2016,4
478811,2016,5
488618,2016,6
513948,2016,7
504532,2016,8
494281,2016,9
488167,2016,10
480775,2016,11
474599,2016,12
461811,2016,13
451929,2016,14
450774,2016,15
445860,2016,16
434244,2016,17
432518,2016,18
433134,2016,19
432713,2016,20
439439,2016,21
458523,2016,22
476243,2016,23
478841,2016,24
488028,2016,25
501542,2016,26
515391,2016,27
527456,2016,28
545620,2016,29
567517,2016,30
593372,2016,31
617012,2016,32
656065,2016,33
687594,2016,34
724589,2016,35
748009,2016,36
784127,2016,37
796430,2016,38
811594,2016,39
808144,2016,40
802624,2016,41
789848,2016,42
778353,2016,43
769970,2016,44
758423,2016,45
749584,2016,46
742665,2016,47
744500,2016,48
733748,2016,49
721119,2016,50
727569,2016,51
708102,2016,52
678393,2016,53
658271,2016,54
653147,2016,55
642393,2016,56
625062,2016,57
608782,2016,58
579589,2016,59
549837,2016,60
527554,2016,61
515367,2016,62
511707,2016,63
492839,2016,64
469852,2016,65
481876,2016,66
502197,2016,67
476856,2016,68
442759,2016,69
450459,2016,70
434734,2016,71
416651,2016,72
381293,2016,73
335449,2016,74
391068,2016,75
319352,2016,76
285180,2016,77
312585,2016,78
332660,2016,79
316709,2016,80
299768,2016,81
293011,2016,82
276229,2016,83
252242,2016,84
229187,2016,85
205203,2016,86
179707,2016,87
154891,2016,88
131518,2016,89
111034,2016,90
90903,2016,91
73779,2016,92
58517,2016,93
44564,2016,94
32354,2016,95
22480,2016,96
15305,2016,97
10822,2016,98
7430,2016,99
4160,2016,100
2824,2016,101
1765,2016,102
977,2016,103
584,2016,104
408346,2017,0
420930,2017,1
429017,2017,2
429174,2017,3
453510,2017,4
470187,2017,5
479332,2017,6
489006,2017,7
513996,2017,8
505127,2017,9
494994,2017,10
488943,2017,11
481994,2017,12
475847,2017,13
463388,2017,14
453695,2017,15
452974,2017,16
448471,2017,17
438178,2017,18
437113,2017,19
438711,2017,20
438718,2017,21
444454,2017,22
463887,2017,23
481596,2017,24
485553,2017,25
493187,2017,26
506048,2017,27
519310,2017,28
530744,2017,29
547975,2017,30
569602,2017,31
595160,2017,32
618074,2017,33
656780,2017,34
688019,2017,35
724992,2017,36
747805,2017,37
783525,2017,38
795438,2017,39
810344,2017,40
806872,2017,41
801255,2017,42
788560,2017,43
776781,2017,44
768645,2017,45
757066,2017,46
747780,2017,47
740764,2017,48
742650,2017,49
731948,2017,50
719114,2017,51
725363,2017,52
706066,2017,53
676083,2017,54
655866,2017,55
650663,2017,56
639525,2017,57
622042,2017,58
605984,2017,59
576644,2017,60
546861,2017,61
524543,2017,62
512187,2017,63
508232,2017,64
489437,2017,65
466158,2017,66
477473,2017,67
496944,2017,68
471395,2017,69
437205,2017,70
444214,2017,71
427807,2017,72
409519,2017,73
373894,2017,74
328025,2017,75
381883,2017,76
310832,2017,77
276815,2017,78
302460,2017,79
320387,2017,80
303491,2017,81
285722,2017,82
277555,2017,83
259247,2017,84
234592,2017,85
211192,2017,86
186617,2017,87
161301,2017,88
136753,2017,89
114233,2017,90
94497,2017,91
75968,2017,92
60328,2017,93
46700,2017,94
34684,2017,95
24588,2017,96
16839,2017,97
11260,2017,98
7772,2017,99
4246,2017,100
2774,2017,101
1779,2017,102
1091,2017,103
592,2017,104
391738,2018,0
413253,2018,1
425295,2018,2
432794,2018,3
433066,2018,4
456405,2018,5
471630,2018,6
481032,2018,7
490850,2018,8
515333,2018,9
507109,2018,10
496813,2018,11
491097,2018,12
484179,2018,13
478295,2018,14
466232,2018,15
456873,2018,16
457196,2018,17
454797,2018,18
445944,2018,19
444769,2018,20
448107,2018,21
448640,2018,22
454692,2018,23
473546,2018,24
491087,2018,25
496842,2018,26
502079,2018,27
513992,2018,28
526286,2018,29
536930,2018,30
553325,2018,31
574084,2018,32
599051,2018,33
621184,2018,34
659405,2018,35
690712,2018,36
726580,2018,37
748835,2018,38
784126,2018,39
795672,2018,40
810239,2018,41
807799,2018,42
802199,2018,43
789263,2018,44
777268,2018,45
768880,2018,46
757059,2018,47
747538,2018,48
740085,2018,49
741057,2018,50
730915,2018,51
718096,2018,52
723509,2018,53
704569,2018,54
674530,2018,55
654179,2018,56
648031,2018,57
637162,2018,58
619540,2018,59
603326,2018,60
574088,2018,61
544193,2018,62
521640,2018,63
508991,2018,64
505132,2018,65
486146,2018,66
462505,2018,67
472838,2018,68
491266,2018,69
465619,2018,70
431260,2018,71
437354,2018,72
420620,2018,73
401755,2018,74
366038,2018,75
320243,2018,76
371952,2018,77
301670,2018,78
267462,2018,79
291109,2018,80
306998,2018,81
288803,2018,82
270520,2018,83
260713,2018,84
241253,2018,85
216065,2018,86
192344,2018,87
167534,2018,88
142484,2018,89
118797,2018,90
97348,2018,91
78901,2018,92
62050,2018,93
48145,2018,94
36442,2018,95
26355,2018,96
18312,2018,97
12424,2018,98
8194,2018,99
4444,2018,100
2734,2018,101
1701,2018,102
1085,2018,103
628,2018,104
369475,2019,0
396241,2019,1
418510,2019,2
430054,2019,3
437470,2019,4
438331,2019,5
460283,2019,6
474308,2019,7
484421,2019,8
494122,2019,9
518046,2019,10
510586,2019,11
500066,2019,12
494599,2019,13
488039,2019,14
482473,2019,15
471064,2019,16
463156,2019,17
466191,2019,18
465890,2019,19
457303,2019,20
456585,2019,21
460755,2019,22
462679,2019,23
469781,2019,24
487082,2019,25
504272,2019,26
511382,2019,27
516292,2019,28
526414,2019,29
537763,2019,30
548004,2019,31
562320,2019,32
582482,2019,33
606552,2019,34
628229,2019,35
665875,2019,36
696761,2019,37
732194,2019,38
753390,2019,39
787883,2019,40
798635,2019,41
812759,2019,42
811703,2019,43
805679,2019,44
792430,2019,45
780128,2019,46
771368,2019,47
759300,2019,48
749546,2019,49
741641,2019,50
741160,2019,51
732102,2019,52
718769,2019,53
722747,2019,54
704776,2019,55
674338,2019,56
653747,2019,57
646367,2019,58
636158,2019,59
618242,2019,60
601826,2019,61
572345,2019,62
542286,2019,63
519610,2019,64
506173,2019,65
502521,2019,66
483192,2019,67
459190,2019,68
468157,2019,69
485688,2019,70
460178,2019,71
425559,2019,72
430381,2019,73
413485,2019,74
394124,2019,75
358270,2019,76
312647,2019,77
361290,2019,78
292509,2019,79
257425,2019,80
279101,2019,81
292631,2019,82
274196,2019,83
254612,2019,84
242829,2019,85
223237,2019,86
197726,2019,87
173114,2019,88
149223,2019,89
124872,2019,90
97910,2019,91
81774,2019,92
65293,2019,93
50307,2019,94
38127,2019,95
28070,2019,96
19833,2019,97
13537,2019,98
9148,2019,99
4752,2019,100
3018,2019,101
1789,2019,102
987,2019,103
639,2019,104
360869,2020,0
374063,2020,1
402245,2020,2
424341,2020,3
435692,2020,4
443317,2020,5
442713,2020,6
465474,2020,7
478925,2020,8
489664,2020,9
498810,2020,10
522118,2020,11
513828,2020,12
503492,2020,13
497907,2020,14
491829,2020,15
486440,2020,16
476079,2020,17
470623,2020,18
475981,2020,19
475809,2020,20
467513,2020,21
469018,2020,22
472882,2020,23
475371,2020,24
483500,2020,25
503087,2020,26
519510,2020,27
523487,2020,28
528459,2020,29
538964,2020,30
550429,2020,31
558534,2020,32
573090,2020,33
593051,2020,34
616615,2020,35
637522,2020,36
674479,2020,37
704459,2020,38
739487,2020,39
759967,2020,40
793597,2020,41
803511,2020,42
817226,2020,43
814750,2020,44
808196,2020,45
794802,2020,46
782046,2020,47
773066,2020,48
760690,2020,49
750492,2020,50
742120,2020,51
742400,2020,52
732063,2020,53
718559,2020,54
723043,2020,55
703956,2020,56
673275,2020,57
652375,2020,58
645571,2020,59
634260,2020,60
616038,2020,61
599138,2020,62
569587,2020,63
539156,2020,64
516417,2020,65
503828,2020,66
498634,2020,67
478845,2020,68
454499,2020,69
463711,2020,70
480302,2020,71
453266,2020,72
418453,2020,73
423135,2020,74
404529,2020,75
384654,2020,76
348719,2020,77
303354,2020,78
350599,2020,79
281376,2020,80
247353,2020,81
266691,2020,82
277956,2020,83
256825,2020,84
238236,2020,85
224904,2020,86
204124,2020,87
176981,2020,88
154396,2020,89
129054,2020,90
106540,2020,91
84740,2020,92
67473,2020,93
51659,2020,94
39246,2020,95
28648,2020,96
20764,2020,97
14175,2020,98
9682,2020,99
5104,2020,100
3119,2020,101
1844,2020,102
1058,2020,103
605,2020,104
339465,2021,0
365236,2021,1
376033,2021,2
404168,2021,3
427005,2021,4
438615,2021,5
446171,2021,6
447622,2021,7
468404,2021,8
481121,2021,9
492448,2021,10
501097,2021,11
524181,2021,12
524360,2021,13
505955,2021,14
503310,2021,15
497190,2021,16
488458,2021,17
489229,2021,18
477213,2021,19
482248,2021,20
484508,2021,21
475448,2021,22
477031,2021,23
482708,2021,24
482143,2021,25
492226,2021,26
511441,2021,27
527352,2021,28
529464,2021,29
535612,2021,30
545673,2021,31
556926,2021,32
564503,2021,33
578945,2021,34
598460,2021,35
621758,2021,36
642557,2021,37
678878,2021,38
708224,2021,39
742702,2021,40
762849,2021,41
796015,2021,42
805438,2021,43
818852,2021,44
816429,2021,45
813000,2021,46
796712,2021,47
783936,2021,48
777148,2021,49
764656,2021,50
750861,2021,51
739587,2021,52
748489,2021,53
733478,2021,54
717970,2021,55
721817,2021,56
713776,2021,57
679268,2021,58
654416,2021,59
643008,2021,60
640868,2021,61
621870,2021,62
600040,2021,63
573909,2021,64
536867,2021,65
520526,2021,66
499477,2021,67
496391,2021,68
477377,2021,69
460038,2021,70
457088,2021,71
472417,2021,72
465994,2021,73
405919,2021,74
414640,2021,75
398798,2021,76
378693,2021,77
353858,2021,78
288008,2021,79
336309,2021,80
306709,2021,81
234217,2021,82
250908,2021,83
259304,2021,84
241373,2021,85
218538,2021,86
202786,2021,87
183227,2021,88
159352,2021,89
135387,2021,90
112012,2021,91
90154,2021,92
70572,2021,93
53839,2021,94
40699,2021,95
30200,2021,96
21749,2021,97
15147,2021,98
9841,2021,99
5872,2021,100
3617,2021,101
1889,2021,102
1162,2021,103
643,2021,104
339110,2022,0
346269,2022,1
360922,2022,2
381073,2022,3
407403,2022,4
429321,2022,5
442281,2022,6
451296,2022,7
456559,2022,8
471776,2022,9
485286,2022,10
498864,2022,11
503800,2022,12
526652,2022,13
532820,2022,14
514363,2022,15
511196,2022,16
506154,2022,17
502744,2022,18
505773,2022,19
493459,2022,20
496752,2022,21
501514,2022,22
492948,2022,23
487865,2022,24
501632,2022,25
497982,2022,26
505223,2022,27
518792,2022,28
538097,2022,29
546237,2022,30
546537,2022,31
555833,2022,32
562932,2022,33
571432,2022,34
586272,2022,35
600216,2022,36
623210,2022,37
643936,2022,38
679909,2022,39
708842,2022,40
742824,2022,41
762944,2022,42
795337,2022,43
806365,2022,44
818429,2022,45
822000,2022,46
817865,2022,47
800974,2022,48
787622,2022,49
781081,2022,50
768004,2022,51
752836,2022,52
741963,2022,53
749556,2022,54
734940,2022,55
719274,2022,56
720224,2022,57
714654,2022,58
679382,2022,59
654208,2022,60
640071,2022,61
639665,2022,62
620491,2022,63
597719,2022,64
571541,2022,65
534032,2022,66
517665,2022,67
495138,2022,68
492386,2022,69
473052,2022,70
455267,2022,71
450902,2022,72
465296,2022,73
458629,2022,74
398641,2022,75
406196,2022,76
389474,2022,77
368713,2022,78
343101,2022,79
278276,2022,80
322563,2022,81
293124,2022,82
221993,2022,83
236192,2022,84
242100,2022,85
223059,2022,86
199699,2022,87
182864,2022,88
162576,2022,89
138628,2022,90
116074,2022,91
93795,2022,92
73552,2022,93
56524,2022,94
41863,2022,95
30650,2022,96
22335,2022,97
15458,2022,98
10493,2022,99
6337,2022,100
3577,2022,101
2216,2022,102
1128,2022,103
643,2022,104
329968,2023,0
349640,2023,1
348066,2023,2
370824,2023,3
390595,2023,4
416867,2023,5
438743,2023,6
451720,2023,7
460301,2023,8
465043,2023,9
481625,2023,10
493865,2023,11
507042,2023,12
513178,2023,13
536032,2023,14
540961,2023,15
522251,2023,16
520147,2023,17
520395,2023,18
518775,2023,19
521026,2023,20
508989,2023,21
513326,2023,22
519514,2023,23
511507,2023,24
507074,2023,25
521102,2023,26
517545,2023,27
524270,2023,28
536954,2023,29
555756,2023,30
563166,2023,31
562653,2023,32
571699,2023,33
578050,2023,34
586167,2023,35
600440,2023,36
614539,2023,37
636381,2023,38
656590,2023,39
691759,2023,40
719685,2023,41
752774,2023,42
771844,2023,43
803474,2023,44
813592,2023,45
825323,2023,46
828006,2023,47
822981,2023,48
806200,2023,49
792052,2023,50
785382,2023,51
771569,2023,52
755836,2023,53
744502,2023,54
751668,2023,55
736330,2023,56
720535,2023,57
721119,2023,58
714395,2023,59
679084,2023,60
653819,2023,61
639470,2023,62
638190,2023,63
618528,2023,64
595563,2023,65
569450,2023,66
532248,2023,67
514713,2023,68
491240,2023,69
487798,2023,70
467911,2023,71
449961,2023,72
444919,2023,73
458095,2023,74
450377,2023,75
390464,2023,76
396753,2023,77
379652,2023,78
357694,2023,79
332021,2023,80
268214,2023,81
308468,2023,82
279426,2023,83
209200,2023,84
220461,2023,85
223812,2023,86
205276,2023,87
181619,2023,88
162446,2023,89
143041,2023,90
119954,2023,91
97830,2023,92
78004,2023,93
59736,2023,94
44830,2023,95
32267,2023,96
23064,2023,97
16255,2023,98
10853,2023,99
6705,2023,100
4045,2023,101
2236,2023,102
1390,2023,103
620,2023,104
321282,2024,0
338464,2024,1
351051,2024,2
356596,2024,3
378141,2024,4
397847,2024,5
424211,2024,6
446861,2024,7
459387,2024,8
467865,2024,9
463658,2024,10
489754,2024,11
501525,2024,12
512816,2024,13
520919,2024,14
544213,2024,15
525524,2024,16
525072,2024,17
522425,2024,18
527634,2024,19
525418,2024,20
514156,2024,21
517077,2024,22
526390,2024,23
519720,2024,24
511085,2024,25
523868,2024,26
522784,2024,27
528614,2024,28
537277,2024,29
552617,2024,30
567596,2024,31
564815,2024,32
572619,2024,33
